Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2019,1,CO,56146,"Black Hills Colorado Electric, LLC",Preliminary,DC,7.845,6.124,0.100,.,14.069,"1,089",202,1,.,"1,292",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.000,1.800,.,1.800,0,0,1,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.845,6.124,1.900,0.000,15.869,"1,089",202,2,0,"1,293",0.000,0.000,0.000,0.000,0.000
2019,1,CO,99999,Adjustment 2019,Preliminary,,-1.619,-17.642,0.156,0.000,-19.105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.238,0.000,0.000,0.000,-0.238,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1.857,-17.642,0.156,0.000,-19.343,.,.,.,.,.,.,.,.,.,.
2019,1,CT,4176,Connecticut Light & Power Co,Preliminary,AC,183.929,119.965,13.493,0.000,317.387,"25,879","1,199",48,0,"27,126",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,28.884,0.000,0.000,28.884,0,155,0,0,155,0.000,0.000,0.000,0.000,0.000,0.086,0.025,0.000,0.000,0.111,17,5,0,0,22,0.000,0.000,0.000,0.000,0.000,0.152,22.970,6.805,0.000,29.927,16,49,12,0,77,0.000,0.000,0.000,0.000,0.000,184.167,171.844,20.298,0.000,376.309,"25,912","1,408",60,0,"27,380",0.000,0.000,0.000,0.000,0.000
2019,1,CT,7716,Groton Dept of Utilities - (CT),Preliminary,AC,4.081,0.071,0.000,0.000,4.152,801,5,0,0,806,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,111.302,0.659,0.000,0.000,111.961,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.081,0.071,NM,0.000,4.152,801,5,0,0,806,111.302,0.659,0.000,0.000,111.961
2019,1,CT,19497,United Illuminating Co,Preliminary,AC,62.053,29.614,3.511,.,95.178,"8,101",200,22,.,"8,323",0.020,.,.,.,0.020,2,.,.,.,2,.,1.502,.,.,1.502,.,2,.,.,2,"1,270.345",241.717,50.400,.,"1,562.462",.,0.130,.,.,0.130,.,2,.,.,2,.,4.480,.,.,4.480,.,8.490,.,.,8.490,.,17,.,.,17,.,514.020,.,.,514.020,62.053,39.736,3.511,0.000,105.300,"8,101",221,22,0,"8,344","1,270.345",760.217,50.400,0.000,"2,080.962"
2019,1,CT,20038,Town of Wallingford - (CT),Preliminary,AC,0.072,0.452,.,.,0.524,12,4,.,.,16,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,2.330,15.237,.,.,17.567,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.072,0.452,NM,0.000,0.524,12,4,0,0,16,2.330,15.237,0.000,0.000,17.567
2019,1,CT,99999,Adjustment 2019,Preliminary,,0.082,0.151,.,.,0.233,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.082,0.151,.,.,0.233,.,.,.,.,.,.,.,.,.,.
2019,1,DC,15270,Potomac Electric Power Co,Preliminary,AC,23.121,29.716,.,.,52.837,"4,432",432,.,.,"4,864",.,.,.,.,0.000,.,.,.,.,0,0.014,0.149,.,.,0.163,1,3,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,23.135,29.865,NM,0.000,53.000,"4,433",435,0,0,"4,868",0.000,0.000,0.000,0.000,0.000
2019,1,DC,99999,Adjustment 2019,Preliminary,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1,DE,5027,Delmarva Power,Preliminary,AC,37.548,18.247,2.161,0.000,57.956,"4,937",279,10,0,"5,226",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.007,.,.,0.031,5,3,.,.,8,0.000,0.000,.,.,0.000,.,0.500,.,.,0.500,.,1,.,.,1,.,0.000,.,.,0.000,37.572,18.754,2.161,0.000,58.487,"4,942",283,10,0,"5,235",0.000,0.000,0.000,0.000,0.000
2019,1,DE,5070,Delaware Electric Cooperative,Preliminary,DC,12.089,3.101,.,.,15.190,"1,525",65,.,.,"1,590",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.019,0.005,.,.,0.024,7,1,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.108,3.106,NM,0.000,15.214,"1,532",66,0,0,"1,598",0.000,0.000,0.000,0.000,0.000
2019,1,DE,5335,City of Dover - (DE),Preliminary,DC,3.577,1.975,0.000,0.000,5.552,338,27,0,0,365,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.577,1.975,NM,0.000,5.552,338,27,0,0,365,0.000,0.000,0.000,0.000,0.000
2019,1,DE,13519,City of Newark - (DE),Preliminary,AC,0.380,0.082,0.143,.,0.605,103,5,7,.,115,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.500,.,.,0.500,.,1,.,.,1,.,.,.,.,0.000,0.380,0.582,0.143,0.000,1.105,103,6,7,0,116,0.000,0.000,0.000,0.000,0.000
2019,1,DE,99999,Adjustment 2019,Preliminary,,-0.028,-0.193,3.188,0.000,2.967,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.028,-0.193,3.188,0.000,2.967,.,.,.,.,.,.,.,.,.,.
2019,1,FL,6452,Florida Power & Light Co,Preliminary,AC,72.529,27.806,1.254,.,101.589,"10,731",888,16,.,"11,635",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,"4,830.317","1,223.122",11.177,.,"6,064.616",0.007,0.050,.,.,0.057,3,7,.,.,10,0.158,0.075,.,.,0.233,.,0.750,5.199,.,5.949,.,1,3,.,4,.,0.000,96.400,.,96.400,72.536,28.606,6.453,0.000,107.595,"10,734",896,19,0,"11,649","4,830.475","1,223.197",107.577,0.000,"6,161.249"
2019,1,FL,6455,"Duke Energy Florida, LLC",Preliminary,AC,83.826,13.242,4.098,0.000,101.166,"12,592",407,13,.,"13,012",.,0.204,.,.,0.204,.,2,.,.,2,.,.,.,.,0.000,.,.,.,.,0,"4,871.000",344.000,110.000,.,"5,325.000",0.011,0.001,.,.,0.012,5,1,.,.,6,1.109,.,.,.,1.109,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,83.837,13.243,4.098,0.000,101.178,"12,597",408,13,0,"13,018","4,872.109",344.000,110.000,0.000,"5,326.109"
2019,1,FL,6457,Florida Public Utilities Co,Preliminary,AC,0.858,0.000,0.000,0.000,0.858,137,0,0,0,137,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.858,NM,NM,0.000,0.858,137,0,0,0,137,0.000,0.000,0.000,0.000,0.000
2019,1,FL,7801,Gulf Power Co,Preliminary,AC,7.292,0.669,.,.,7.961,"1,105",119,.,.,"1,224",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,10.239,7.162,.,.,17.401,0.002,0.012,.,.,0.014,1,5,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.294,0.681,NM,0.000,7.975,"1,106",124,0,0,"1,230",10.239,7.162,0.000,0.000,17.401
2019,1,FL,9617,JEA,Preliminary,DC,11.991,4.795,.,.,16.786,"1,537",92,.,.,"1,629",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,538.632,145.419,.,.,684.051,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,11.991,4.795,NM,0.000,16.786,"1,537",92,0,0,"1,629",538.632,145.419,0.000,0.000,684.051
2019,1,FL,18454,Tampa Electric Co,Preliminary,DC,24.741,7.667,0.569,0.000,32.977,"3,072",142,3,0,"3,217",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,981.532,294.269,19.239,0.000,"1,295.040",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.050,.,.,0.050,.,1,.,.,1,.,.,.,.,0.000,24.741,7.717,0.569,0.000,33.027,"3,072",143,3,0,"3,218",981.532,294.269,19.239,0.000,"1,295.040"
2019,1,FL,99999,Adjustment 2019,Preliminary,,38.507,13.090,0.025,0.000,51.621,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38.507,13.090,0.025,0.000,51.621,.,.,.,.,.,.,.,.,.,.
2019,1,GA,3916,Cobb Electric Membership Corp,Preliminary,AC,0.438,0.308,.,.,0.746,70,12,.,.,82,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,7.934,3.638,.,.,11.572,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.438,0.308,NM,0.000,0.746,70,12,0,0,82,7.934,3.638,0.000,0.000,11.572
2019,1,GA,9601,Jackson Electric Member Corp - (GA),Preliminary,DC,0.424,2.472,.,.,2.896,67,4,.,.,71,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,9.504,19.240,.,.,28.744,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.424,2.472,NM,0.000,2.896,67,4,0,0,71,9.504,19.240,0.000,0.000,28.744
2019,1,GA,99999,Adjustment 2019,Preliminary,,4.108,1.802,0.672,.,6.582,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.108,1.802,0.672,.,6.582,.,.,.,.,.,.,.,.,.,.
2019,1,HI,8287,Hawaii Electric Light Co Inc,Preliminary,AC,62.371,19.374,1.466,.,83.211,"11,618",658,32,.,"12,308",3.233,0.072,0.003,.,3.308,470,5,1,.,476,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.051,0.016,0.167,.,0.234,14,2,3,.,19,.,.,.,.,0.000,.,.,0.049,.,0.049,.,.,1,.,1,.,.,.,.,0.000,62.422,19.390,1.682,0.000,83.494,"11,632",660,36,0,"12,328",0.000,0.000,0.000,0.000,0.000
2019,1,HI,10071,Kauai Island Utility Cooperative,Preliminary,AC,15.955,9.152,0.000,0.000,25.107,"3,978",338,0,0,"4,316",1.538,0.000,0.000,0.000,1.538,309,0,0,0,309,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"1,163.686",447.519,0.000,0.000,"1,611.205",0.010,0.001,0.000,0.000,0.011,6,1,0,0,7,0.272,0.000,0.000,0.000,0.272,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,15.965,9.153,NM,0.000,25.118,"3,984",339,0,0,"4,323","1,163.958",447.519,0.000,0.000,"1,611.477"
2019,1,HI,11843,Maui Electric Co Ltd,Preliminary,AC,60.818,26.147,.,.,86.965,"10,673",901,.,.,"11,574",0.222,0.053,.,.,0.275,49,2,.,.,51,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.057,.,.,0.078,6,5,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,60.839,26.204,NM,0.000,87.043,"10,679",906,0,0,"11,585",0.000,0.000,0.000,0.000,0.000
2019,1,HI,19547,Hawaiian Electric Co Inc,Preliminary,AC,225.603,56.292,.,.,281.895,"46,664","1,503",.,.,"48,167",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,225.604,56.316,NM,0.000,281.920,"46,666","1,506",0,0,"48,172",0.000,0.000,0.000,0.000,0.000
2019,1,HI,99999,Adjustment 2019,Preliminary,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1,IA,9417,Interstate Power and Light Co,Preliminary,AC,16.118,42.589,1.013,0.000,59.720,"1,997","1,430",10,0,"3,437",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,10.850,50.207,1.922,0.000,62.979,0.333,2.822,0.010,0.000,3.165,40,76,1,0,117,0.842,33.299,0.000,0.000,34.141,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,16.451,45.411,1.023,0.000,62.885,"2,037","1,506",11,0,"3,554",11.692,83.506,1.922,0.000,97.120
2019,1,IA,12341,MidAmerican Energy Co,Preliminary,AC,3.601,7.622,0.178,.,11.401,478,217,4,.,699,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.298,8.631,0.000,.,9.929,0.427,1.119,0.006,.,1.552,46,27,1,.,74,1.816,0.520,0.000,.,2.336,.,.,2.290,.,2.290,.,.,2,.,2,.,.,0.000,.,0.000,4.028,8.741,2.474,0.000,15.243,524,244,7,0,775,3.114,9.151,0.000,0.000,12.265
2019,1,IA,99999,Adjustment 2019,Preliminary,,9.609,5.849,0.899,.,16.357,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.609,5.849,0.899,.,16.357,.,.,.,.,.,.,.,.,.,.
2019,1,ID,9187,City of Idaho Falls - (ID),Preliminary,AC,0.159,0.084,0.000,0.000,0.243,25,4,0,0,29,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.159,0.087,NM,0.000,0.246,25,5,0,0,30,0.000,0.000,0.000,0.000,0.000
2019,1,ID,9191,Idaho Power Co,Preliminary,DC,22.405,3.288,0.819,0.000,26.512,"3,154",165,14,0,"3,333",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.142,0.030,0.040,0.000,0.212,36,5,1,0,42,.,.,.,.,0.000,0.061,0.085,0.000,0.000,0.146,6,4,0,0,10,.,.,.,.,0.000,22.608,3.403,0.859,0.000,26.870,"3,196",174,15,0,"3,385",0.000,0.000,0.000,0.000,0.000
2019,1,ID,10454,Kootenai Electric Cooperative,Preliminary,DC,0.103,.,.,.,0.103,19,.,.,.,19,.,.,.,.,0.000,.,.,.,.,0,0.052,.,.,.,0.052,36,.,.,.,36,.,.,.,.,0.000,0.018,.,.,.,0.018,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.173,NM,NM,0.000,0.173,60,0,0,0,60,0.000,0.000,0.000,0.000,0.000
2019,1,ID,11273,Lower Valley Energy Inc,Preliminary,AC,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,NM,NM,0.000,0.024,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2019,1,ID,14354,PacifiCorp,Preliminary,DC,4.320,0.504,0.000,0.000,4.824,626,27,0,0,653,0.029,0.026,0.000,0.000,0.055,2,1,0,0,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.215,0.057,0.000,0.000,0.272,62,8,0,0,70,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,4.543,0.561,NM,0.000,5.104,690,35,0,0,725,0.000,0.000,0.000,0.000,0.000
2019,1,ID,20169,Avista Corp,Preliminary,AC,0.323,0.232,.,.,0.555,54,15,.,.,69,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.002,.,.,0.015,4,1,.,.,5,.,.,.,.,0.000,0.009,0.065,.,.,0.074,2,1,.,.,3,.,.,.,.,0.000,0.345,0.299,NM,0.000,0.644,60,17,0,0,77,0.000,0.000,0.000,0.000,0.000
2019,1,ID,99999,Adjustment 2019,Preliminary,,-4.093,-0.616,-0.143,0.000,-4.852,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.009,.,.,.,-0.009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-4.102,-0.616,-0.143,0.000,-4.861,.,.,.,.,.,.,.,.,.,.
2019,1,IL,4110,Commonwealth Edison Co,Preliminary,AC,12.414,17.099,.,.,29.513,"1,846",216,.,.,"2,062",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.295,2.328,.,.,2.623,42,11,.,.,53,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.709,19.427,NM,0.000,32.136,"1,888",227,0,0,"2,115",0.000,0.000,0.000,0.000,0.000
2019,1,IL,12341,MidAmerican Energy Co,Preliminary,AC,0.182,0.737,.,.,0.919,26,11,.,.,37,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.044,0.320,.,.,0.364,0.002,0.620,.,.,0.622,1,2,.,.,3,0.000,0.000,.,.,0.000,.,1.200,.,.,1.200,.,1,.,.,1,.,0.000,.,.,0.000,0.184,2.557,NM,0.000,2.741,27,14,0,0,41,0.044,0.320,0.000,0.000,0.364
2019,1,IL,13032,Mt Carmel Public Utility Co,Preliminary,AC,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.243,0.040,0.000,0.000,0.283,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,NM,0.000,0.025,3,1,0,0,4,0.243,0.040,0.000,0.000,0.283
2019,1,IL,56697,Ameren Illinois Company,Preliminary,AC,11.032,11.565,.,.,22.597,"1,205",333,.,.,"1,538",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.353,0.135,.,.,0.488,72,22,.,.,94,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,11.385,11.700,NM,0.000,23.085,"1,277",355,0,0,"1,632",0.000,0.000,0.000,0.000,0.000
2019,1,IL,99999,Adjustment 2019,Preliminary,,7.315,4.748,NM,.,12.063,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.315,4.748,NM,.,12.063,.,.,.,.,.,.,.,.,.,.
2019,1,IN,9273,Indianapolis Power & Light Co,Preliminary,AC,1.078,2.645,0.000,0.000,3.723,173,21,.,.,194,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,17.250,8.860,.,.,26.110,.,0.050,.,.,0.050,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.078,2.695,NM,0.000,3.773,173,22,0,0,195,17.250,8.860,0.000,0.000,26.110
2019,1,IN,9324,Indiana Michigan Power Co,Preliminary,AC,2.392,7.271,1.236,0.000,10.899,267,73,4,0,344,0.080,0.000,0.000,0.000,0.080,12,0,0,0,12,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,49.692,118.672,32.384,0.000,200.748,0.139,0.034,0.000,0.000,0.173,34,7,0,0,41,3.899,0.130,0.000,0.000,4.029,0.000,0.240,0.000,0.000,0.240,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,2.531,7.545,1.236,0.000,11.312,301,81,4,0,386,53.591,118.802,32.384,0.000,204.777
2019,1,IN,13756,Northern Indiana Pub Serv Co,Preliminary,AC,2.183,11.109,.,.,13.292,238,69,.,.,307,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,53.112,330.512,.,.,383.624,0.116,1.825,.,.,1.941,29,6,.,.,35,0.875,231.960,.,.,232.835,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.299,12.934,NM,0.000,15.233,267,75,0,0,342,53.987,562.472,0.000,0.000,616.459
2019,1,IN,15470,"Duke Energy Indiana, LLC",Preliminary,AC,6.874,21.863,.,.,28.737,990,214,.,.,"1,204",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.056,2.130,.,.,2.186,18,10,.,.,28,.,.,.,.,0.000,0.002,1.679,.,.,1.681,3,8,.,.,11,.,.,.,.,0.000,6.932,25.672,NM,0.000,32.604,"1,011",232,0,0,"1,243",0.000,0.000,0.000,0.000,0.000
2019,1,IN,17633,Southern Indiana Gas & Elec Co,Preliminary,AC,4.512,6.232,.,.,10.744,421,72,.,.,493,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,0.000,.,.,0.000,0.014,0.002,.,.,0.016,2,1,.,.,3,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.526,6.234,NM,0.000,10.760,423,73,0,0,496,0.000,0.000,0.000,0.000,0.000
2019,1,IN,99999,Adjustment 2019,Preliminary,,4.975,0.686,.,.,5.661,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.975,0.686,.,.,5.661,.,.,.,.,.,.,.,.,.,.
2019,1,KS,5860,Empire District Electric Co,Preliminary,DC,0.132,0.149,.,.,0.281,14,5,.,.,19,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.132,0.149,NM,0.000,0.281,14,5,0,0,19,0.000,0.000,0.000,0.000,0.000
2019,1,KS,9996,City of Kansas City - (KS),Preliminary,AC,0.290,0.090,.,.,0.380,44,3,.,.,47,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,8.214,1.118,.,.,9.332,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.290,0.090,NM,0.000,0.380,44,3,0,0,47,8.214,1.118,0.000,0.000,9.332
2019,1,KS,10000,Evergy Metro,Preliminary,DC,2.234,1.545,.,.,3.779,278,36,.,.,314,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,56.756,22.274,.,.,79.030,0.016,0.022,.,.,0.038,6,3,.,.,9,0.267,0.083,.,.,0.350,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.250,1.567,NM,0.000,3.817,284,39,0,0,323,57.023,22.357,0.000,0.000,79.380
2019,1,KS,10005,"Evergy Kansas South, Inc",Preliminary,AC,1.154,1.948,.,.,3.102,164,38,.,.,202,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.014,1.007,.,.,1.021,5,4,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.168,2.955,NM,0.000,4.123,169,42,0,0,211,0.000,0.000,0.000,0.000,0.000
2019,1,KS,22500,"Evergy Kansas Central, Inc",Preliminary,AC,3.584,3.146,.,.,6.730,518,90,.,.,608,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.070,0.469,.,.,0.539,16,12,.,.,28,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.654,3.615,NM,0.000,7.269,534,102,0,0,636,0.000,0.000,0.000,0.000,0.000
