YEAR,MONTH,STATE,UTILITY CODE,UTILITY NAME, RESIDENTIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , TOTAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , COMMERCIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , INDUSTRIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , TRANSPORTATION PHOTOVOLTAIC NET METERING CUSTOMER COUNT , TOTAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , RESIDENTIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  WIND ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL WIND INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL WIND INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  WIND INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION WIND INSTALLED NET METERING CAPACITY (MW) , TOTAL WIND INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL WIND NET METERING CUSTOMER COUNT , COMMERCIAL WIND NET METERING CUSTOMER COUNT , INDUSTRIAL WIND NET METERING CUSTOMER COUNT , TRANSPORTATION WIND NET METERING CUSTOMER COUNT , TOTAL WIND NET METERING CUSTOMER COUNT , RESIDENTIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL OTHER INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL OTHER INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  OTHER INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION OTHER INSTALLED NET METERING CAPACITY (MW) , TOTAL OTHER INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL OTHER NET METERING CUSTOMER COUNT , COMMERCIAL OTHER NET METERING CUSTOMER COUNT , INDUSTRIAL OTHER NET METERING CUSTOMER COUNT , TRANSPORTATION OTHER NET METERING CUSTOMER COUNT , TOTAL OTHER NET METERING CUSTOMER COUNT , RESIDENTIAL  TOTAL ENERGY SOLD BACK TO THE UTILITY (MWh) , COMMERCIAL  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL TOTAL  INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL TOTAL  INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  TOTAL  INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION TOTAL  INSTALLED NET METERING CAPACITY (MW) , TOTAL  INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL TOTAL  NET METERING CUSTOMER COUNT , COMMERCIAL TOTAL  NET METERING CUSTOMER COUNT , INDUSTRIAL TOTAL  NET METERING CUSTOMER COUNT , TRANSPORTATION TOTAL  NET METERING CUSTOMER COUNT , TOTAL NET METERING CUSTOMER COUNT , RESIDENTIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , COMMERCIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , INDUSTRIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , TRANSPORTATION  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , TOTAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITYFOR ALL STATES SERVED(MWh) , RESIDENTIAL INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , COMMERCIAL INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , INDUSTRIAL  INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , TRANSPORTATION INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , RESIDENTIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , COMMERCIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , INDUSTRIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , TRANSPORTATION NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , NET METERING CUSTOMER COUNT FOR ALL STATES SERVED ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CA,16609,San Diego Gas & Electric Co, 110.65 , 40.12 , 16.34 ,, 167.11 , 79.91 , 38.43 , 14.29 ,, 132.63 ," 15,182 ", 536 , 26 ,," 15,744 ",,,,, -   , 0 ,,,, 0 , 25 ,,,, 25 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,2.13,,,2.13,, 2 ,,, 2 ,110.65,40.12,16.34,0,167.11,79.98,40.56,14.29,0,134.83," 15,207 ", 538 , 26 , -   ," 15,771 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CA,17609,Southern California Edison Co,,,,, -   , 4.86 , 1.70 , 7.18 , -   , 13.74 ," 1,065 ", 63 , 43 , -   ," 1,171 ",,,,, -   , 0 , -   , -   , -   , 0 , 3 , -   , -   , -   , 3 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0,0,1.235,0,1.235, -   , -   , 2 , -   , 2 ,0,0,0,0,0,4.884,1.704,8.419,0,15.007," 1,068 ", 63 , 45 , -   ," 1,176 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CA,17612,Bear Valley Electric Service, 39.00 , -   , -   , -   , 39.00 , 0.21 , -   , -   , -   , 0.21 , 48 , -   , -   , -   , 48 , 14 , -   , -   , -   , 14 , 0 , -   , -   , -   , 0 , 7 , -   , -   , -   , 7 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,53.4,0,0,0,53.4,0.289,0,0,0,0.289, 55 , -   , -   , -   , 55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CA,19281,Turlock Irrigation District, 98.29 , 2.07 , 370.36 ,, 470.71 , 0.94 , 0.03 , 4.49 ,, 5.46 , 132 , 3 , 30 ,, 165 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,98.285,2.069,370.355,0,470.709,0.943,0.033,4.485,0,5.461, 132 , 3 , 30 , -   , 165 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,3989,City of Colorado Springs - (CO),,,,, -   , 0.74 , 1.23 ,,, 1.97 , 183 , 33 ,,, 216 ,,,,, -   , 0 , 0 ,,, 0 , 1 , 1 ,,, 2 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.738,1.235,0,0,1.973, 184 , 34 , -   , -   , 218 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,6604,City of Fort Collins - (CO), -   , -   , -   ,, -   , 0.33 , 0.57 , 0.18 ,, 1.08 , 95 , 30 , 1 ,, 126 ,,,,, -   , 0 , -   , -   ,, 0 , 1 , -   , -   ,, 1 ,,,,,0.00,,,,,0.00,,,,, -   ,,,0,,0,,,3.45,,3.45,,, 5 ,, 5 ,0,0,0,0,0,0.327,0.57,3.63,0,4.527, 96 , 30 , 6 , -   , 132 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,9336,Intermountain Rural Elec Assn,,,,, -   , 0.61 ,,,, 0.61 , 13 ,,,, 13 ,,,,, -   , 0 ,,,, 0 , 16 ,,,, 16 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.659,0,0,0,0.659, 29 , -   , -   , -   , 29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,15257,"Poudre Valley R  E  A, Inc", 24.78 , 1.85 , -   , -   , 26.62 , 0.47 , 0.14 , -   , -   , 0.61 , 94 , 7 , -   , -   , 101 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,24.775,1.845,0,0,26.62,0.47,0.14,0,0,0.61, 94 , 7 , -   , -   , 101 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,15466,Public Service Co of Colorado,,,,, -   , 41.35 , 69.20 , 0.51 ,, 111.06 ," 8,375 "," 1,465 ", 9 ,," 9,849 ",,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,41.35,69.202,0.507,0,111.059," 8,375 "," 1,465 ", 9 , -   ," 9,849 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,16603,"San Luis Valley R E C, Inc",,,,, -   , 0.14 , 0.04 , 0.03 ,, 0.21 , 39 , 5 , 2 ,, 46 ,,,,, -   , 0 ,,,, 0 , 2 ,,,, 2 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.139,0.04,0.03,0,0.209, 41 , 5 , 2 , -   , 48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,19499,"United Power, Inc",,,,, -   , 0.37 , 0.18 , 0.02 ,, 0.56 , 77 , 8 , 1 ,, 86 ,,,,, -   , 0 , 0 , 0 ,, 0 , 6 , 8 , 1 ,, 15 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.383,0.35,0.042,0,0.775, 83 , 16 , 2 , -   , 101 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,27058,"High West Energy, Inc",,,,, -   ,,,,, -   ,,,,, -   , -   ,,,, -   , 0 ,,,, 0 , 1 ,,,, 1 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.002,0,0,0,0.002, 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CO,56146,Black Hills/Colorado Elec.Util, 0.60 , -   , -   , -   , 0.60 , 2.88 , 4.59 , 0.10 , -   , 7.57 , 491 , 156 , 1 , -   , 648 ,,,,, -   , 0 , 1 , 2 ,, 3 , 7 , 14 , 1 ,, 22 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0.6,0,0,0,0.6,2.92,5.544,1.9,0,10.364, 498 , 170 , 2 , -   , 670 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CT,4176,Connecticut Light & Power Co, -   , -   , -   , -   , -   , 0.17 , 0.06 , -   , -   , 0.23 , 20 , 7 , -   , -   , 27 , -   , -   , -   , -   , -   , 0 , -   , -   , -   , 0 , 1 , -   , -   , -   , 1 ,,,,,0.00,,,,,0.00,,,,, -   ,,0,0,0,0,0,1.4,0.8,0,2.2, -   , 1 , 1 , -   , 2 ,0,0,0,0,0,0.171,1.459,0.8,0,2.43, 21 , 8 , 1 , -   , 30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,CT,19497,United Illuminating Co, 60.73 , 29.71 , 3.52 ,, 93.96 , 1.54 , 0.92 , 0.33 ,, 2.78 , 288 , 31 , 4 ,, 323 ,,, 3 ,, 3 ,,, 0 ,, 0 ,,, 1 ,, 1 ,,,,,0.00,,,,,0.00,,,,, -   ,,15.64,,,15.64,,0.723,,,0.723,, 6 ,,, 6 ,60.734,45.348,6.8,0,112.882,1.537,1.64,0.426,0,3.603, 288 , 37 , 5 , -   , 330 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,DC,15270,Potomac Electric Power Co, 0.69 ,,,, 0.69 , 1.88 , 1.74 ,,, 3.62 , 487 , 46 ,,, 533 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0.687,0,0,0,0.687,1.879,1.743,0,0,3.622, 487 , 46 , -   , -   , 533 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,DE,5027,Delmarva Power, 11.75 , 7.10 , -   , -   , 18.85 , 3.96 , 5.92 , 1.93 , -   , 11.81 , 638 , 125 , 7 , -   , 770 , -   , -   , -   , -   , -   , 0 , 0 , -   , -   , 0 , 9 , 6 , -   , -   , 15 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,11.747,7.102,0,0,18.849,3.991,6.025,1.926,0,11.942, 647 , 131 , 7 , -   , 785 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,DE,5070,Delaware Electric Cooperative, -   , -   , -   , -   , -   , 1.22 , 1.49 , -   , -   , 2.72 , 217 , 23 , -   , -   , 240 , -   , -   , -   , -   , -   , 0 , 0 , -   , -   , 0 , 12 , 1 , -   , -   , 13 ,,,,,0.00,,,,,0.00,,,,, -   ,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   ,0,0,0,0,0,1.252,1.495,0,0,2.747, 229 , 24 , -   , -   , 253 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,DE,5335,City of Dover - (DE),,,,, -   , 0.05 , 0.06 ,,, 0.11 , 10 , 7 ,,, 17 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.047,0.062,0,0,0.109, 10 , 7 , -   , -   , 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,FL,6452,Florida Power & Light Co,,,,, -   , 7.05 , 8.60 ,,, 15.65 ," 1,401 ", 253 ,,," 1,654 ",,,,, -   , 0 , 0 ,,, 0 , 5 , 2 ,,, 7 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,7.063,8.604,0,0,15.667," 1,406 ", 255 , -   , -   ," 1,661 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,FL,6455,Progress Energy Florida Inc, 166.69 , 44.47 , 0.10 ,, 211.26 , 3.78 , 3.37 , 0.06 ,, 7.21 , 707 , 95 , 2 ,, 804 , 0 ,,,, 0 , 0 ,,,, 0 , 1 ,,,, 1 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,166.693,44.474,0.1,0,211.267,3.779,3.372,0.06,0,7.211, 708 , 95 , 2 , -   , 805 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,FL,6457,Florida Public Utilities Co,,,,, -   , 0.11 ,,,, 0.11 , 26 ,,,, 26 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.106,0,0,0,0.106, 26 , -   , -   , -   , 26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,FL,7801,Gulf Power Co, 26.50 , 5.32 ,,, 31.83 , 0.55 , 0.13 ,,, 0.68 , 119 , 77 ,,, 196 , 0 , 1 ,,, 1 , 0 , 0 ,,, 0 , 2 , 15 ,,, 17 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,26.515,5.99,0,0,32.505,0.55,0.167,0,0,0.717, 121 , 92 , -   , -   , 213 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,FL,9617,JEA, 10.04 , 4.89 ,,, 14.93 , 0.16 , 0.41 ,,, 0.57 , 62 , 12 ,,, 74 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,10.041,4.891,0,0,14.932,0.162,0.408,0,0,0.57, 62 , 12 , -   , -   , 74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,FL,18454,Tampa Electric Co, 41.58 , 19.39 ,,, 60.98 , 1.05 , 0.93 ,,, 1.97 , 196 , 49 ,,, 245 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,41.584,19.391,0,0,60.975,1.048,0.926,0,0,1.974, 196 , 49 , -   , -   , 245 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,GA,3916,Cobb Electric Membership Corp, -   , -   ,,, -   , 0.04 , 0.07 ,,, 0.11 , 14 , 4 ,,, 18 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.04,0.07,0,0,0.11, 14 , 4 , -   , -   , 18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,GA,7140,Georgia Power Co, 57.70 , 213.70 , 3.20 , -   , 274.60 , 5.28 , 3.07 , 0.12 , -   , 8.47 , 134 , 78 , 3 , -   , 215 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,57.7,213.7,3.2,0,274.6,5.279,3.073,0.118,0,8.47, 134 , 78 , 3 , -   , 215 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,HI,8287,Hawaii Electric Light Co Inc,,,,, -   , 6.34 , 4.47 ,,, 10.81 ," 1,600 ", 166 ,,," 1,766 ",,,,, -   , 0 , 0 ,,, 0 , 17 , 2 ,,, 19 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,0.049,,,0.049,, 1 ,,, 1 ,0,0,0,0,0,6.397,4.581,0,0,10.978," 1,617 ", 169 , -   , -   ," 1,786 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,HI,10071,Kauai Island Utility Cooperative, 118.11 , 37.19 ,,, 155.29 , 2.09 , 4.04 ,,, 6.13 , 596 , 53 ,,, 649 , 1 ,,,, 1 , 0 ,,,, 0 , 8 ,,,, 8 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,118.98,37.188,0,0,156.168,2.108,4.039,0,0,6.147, 604 , 53 , -   , -   , 657 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
