Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2015,1,FL,18454,Tampa Electric Co,Final,3.275,4.698,.,.,7.973,490,94,.,.,584,125.172,136.595,.,.,261.767,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.275,4.698,0.000,0.000,7.973,490,94,0,0,584,125.172,136.595,0.000,0.000,261.767
2015,1,FL,99999,State Adjustment,Final,7.732,8.761,0.106,.,16.599,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.732,8.761,0.106,.,16.599,.,.,.,.,.,.,.,.,.,.
2015,1,GA,3916,Cobb Electric Membership Corp,Final,0.185,0.085,.,.,0.270,32,5,.,.,37,3.085,0.414,.,.,3.499,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.185,0.085,0.000,0.000,0.270,32,5,0,0,37,3.085,0.414,0.000,0.000,3.499
2015,1,GA,99999,State Adjustment,Final,2.785,NM,NM,.,NM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.785,2.360,0.910,.,6.055,.,.,.,.,.,.,.,.,.,.
2015,1,HI,8287,Hawaii Electric Light Co Inc,Final,34.086,12.718,.,.,46.804,"7,152",448,.,.,"7,600",.,.,.,.,0.000,0.061,0.184,.,.,0.245,18,4,.,.,22,.,.,.,.,0.000,.,0.049,.,.,0.049,.,1,.,.,1,.,.,.,.,0.000,34.147,12.951,0.000,0.000,47.098,"7,170",453,0,0,"7,623",0.000,0.000,0.000,0.000,0.000
2015,1,HI,10071,Kauai Island Utility Cooperative,Final,8.575,5.121,.,.,13.696,"2,229",192,.,.,"2,421",792.631,359.887,.,.,"1,152.518",0.008,0.002,.,.,0.010,5,1,.,.,6,0.623,.,.,.,0.623,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.583,5.123,0.000,0.000,13.706,"2,234",193,0,0,"2,427",793.254,359.887,0.000,0.000,"1,153.141"
2015,1,HI,11843,Maui Electric Co Ltd,Final,35.243,13.900,.,.,49.143,"6,778",509,.,.,"7,287",.,.,.,.,0.000,0.011,0.007,.,.,0.018,5,2,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,35.254,13.907,0.000,0.000,49.161,"6,783",511,0,0,"7,294",0.000,0.000,0.000,0.000,0.000
2015,1,HI,19547,Hawaiian Electric Co Inc,Final,157.111,29.971,.,.,187.082,"34,548",856,.,.,"35,404",.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,157.112,29.995,0.000,0.000,187.107,"34,550",859,0,0,"35,409",0.000,0.000,0.000,0.000,0.000
2015,1,HI,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.
2015,1,IA,9417,Interstate Power and Light Co,Final,5.933,11.461,0.489,.,17.883,631,520,20,.,"1,171",.,.,.,.,0.000,0.945,4.353,0.160,.,5.458,69,62,2,.,133,.,.,.,.,0.000,.,0.850,0.056,.,0.906,.,2,1,.,3,.,.,.,.,0.000,6.878,16.664,0.705,0.000,24.247,700,584,23,0,"1,307",0.000,0.000,0.000,0.000,0.000
2015,1,IA,12341,MidAmerican Energy Co,Final,0.407,0.296,0.000,0.000,0.703,68,21,0,0,89,0.000,0.000,0.000,0.000,0.000,0.254,1.188,0.006,0.000,1.448,41,33,1,0,75,0.321,17.964,0.000,0.000,18.285,0.000,0.000,2.290,0.000,2.290,0,0,2,0,2,0.000,0.000,0.000,0.000,0.000,0.661,1.484,2.296,0.000,4.441,109,54,3,0,166,0.321,17.964,0.000,0.000,18.285
2015,1,IA,99999,State Adjustment,Final,2.246,0.218,0.063,.,2.527,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.246,0.218,0.063,.,2.527,.,.,.,.,.,.,.,.,.,.
2015,1,ID,9187,City of Idaho Falls - (ID),Final,0.008,0.042,.,.,0.057,3,3,.,.,6,0.211,0.095,.,.,0.306,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.042,0.000,0.000,0.050,3,3,0,0,6,0.211,0.095,0.000,0.000,0.306
2015,1,ID,9191,Idaho Power Co,Final,1.503,1.286,.,.,2.789,356,84,.,.,440,.,.,.,.,0.000,0.338,0.174,0.040,.,0.552,59,8,1,.,68,.,.,.,.,0.000,0.062,0.085,.,.,0.147,6,4,.,.,10,.,.,.,.,0.000,1.903,1.545,0.040,0.000,3.488,421,96,1,0,518,0.000,0.000,0.000,0.000,0.000
2015,1,ID,10454,Kootenai Electric Cooperative,Final,0.060,.,.,.,0.060,13,.,.,.,13,.,.,.,.,0.000,0.016,.,.,.,0.016,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.076,0.000,0.000,0.000,0.076,18,0,0,0,18,0.000,0.000,0.000,0.000,0.000
2015,1,ID,11273,Lower Valley Energy Inc,Final,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2015,1,ID,14354,PacifiCorp,Final,0.254,0.305,0.000,0.000,0.559,48,16,0,0,64,.,.,.,.,0.000,0.213,0.057,0.000,0.000,0.270,61,8,0,0,69,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,0.475,0.362,0.000,0.000,0.837,111,24,0,0,135,0.000,0.000,0.000,0.000,0.000
2015,1,ID,20169,Avista Corp,Final,0.138,0.159,0.000,0.000,0.297,29,9,0,0,38,0.000,0.000,0.000,0.000,0.000,0.013,0.002,0.000,0.000,0.015,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.009,0.065,0.000,0.000,0.074,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.160,0.226,0.000,0.000,0.386,35,11,0,0,46,0.000,0.000,0.000,0.000,0.000
2015,1,ID,99999,State Adjustment,Final,0.076,.,.,.,0.076,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.076,.,.,.,0.076,.,.,.,.,.,.,.,.,.,.
2015,1,IL,4110,Commonwealth Edison Co,Final,1.893,3.562,.,.,5.455,331,69,.,.,400,.,.,.,.,0.000,0.170,1.230,.,.,1.400,38,10,.,.,48,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.063,4.792,0.000,0.000,6.855,369,79,0,0,448,0.000,0.000,0.000,0.000,0.000
2015,1,IL,12341,MidAmerican Energy Co,Final,0.035,0.559,0.000,0.000,0.594,10,2,0,0,12,0.000,0.000,0.000,0.000,0.000,0.022,0.600,0.000,0.000,0.622,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,1.200,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.057,2.359,0.000,0.000,2.416,12,4,0,0,16,0.000,0.000,0.000,0.000,0.000
2015,1,IL,13032,Mt Carmel Public Utility Co,Final,0.015,0.010,.,.,0.025,3,1,.,.,4,0.355,0.040,.,.,0.395,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4,0.355,0.040,0.000,0.000,0.395
2015,1,IL,56697,Ameren Illinois Company,Final,1.450,0.869,.,.,2.319,256,82,.,.,338,.,.,.,.,0.000,0.411,0.119,.,.,0.530,77,23,.,.,100,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.861,0.988,0.000,0.000,2.849,333,105,0,0,438,0.000,0.000,0.000,0.000,0.000
2015,1,IL,99999,State Adjustment,Final,1.419,0.477,NM,.,2.026,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.419,0.477,0.130,.,2.026,.,.,.,.,.,.,.,.,.,.
2015,1,IN,9273,Indianapolis Power & Light Co,Final,0.213,0.045,.,.,0.258,53,8,.,.,61,2.768,0.127,.,.,2.895,.,0.050,.,.,0.050,.,1,.,.,1,.,0.480,.,.,0.480,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.213,0.095,0.000,0.000,0.308,53,9,0,0,62,2.768,0.607,0.000,0.000,3.375
2015,1,IN,9324,Indiana Michigan Power Co,Final,0.262,0.122,.,.,0.384,43,16,.,.,59,4.707,0.403,.,.,5.110,0.125,0.129,.,.,0.254,32,9,.,.,41,1.704,0.228,.,.,1.932,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.387,0.251,0.000,0.000,0.638,75,25,0,0,100,6.411,0.631,0.000,0.000,7.042
2015,1,IN,13756,Northern Indiana Pub Serv Co,Final,0.214,0.404,.,.,0.618,43,9,.,.,52,.,.,.,.,0.000,0.097,1.857,.,.,1.954,25,5,.,.,30,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.311,2.261,0.000,0.000,2.572,68,14,0,0,82,0.000,0.000,0.000,0.000,0.000
2015,1,IN,15470,"Duke Energy Indiana, LLC",Final,1.209,1.074,.,.,2.283,227,60,.,.,287,.,.,.,.,0.000,0.070,2.140,.,.,2.210,21,11,.,.,32,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.279,3.214,0.000,0.000,4.493,248,71,0,0,319,0.000,0.000,0.000,0.000,0.000
2015,1,IN,17633,Southern Indiana Gas & Elec Co,Final,0.556,0.121,.,.,0.677,81,9,.,.,90,.,.,.,.,0.000,0.002,0.002,.,.,0.004,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.558,0.123,0.000,0.000,0.681,82,10,0,0,92,0.000,0.000,0.000,0.000,0.000
2015,1,IN,99999,State Adjustment,Final,1.174,0.063,NM,.,1.253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.174,0.063,0.016,.,1.253,.,.,.,.,.,.,.,.,.,.
2015,1,KS,9996,City of Kansas City - (KS),Final,0.020,0.003,.,.,0.023,3,1,.,.,4,0.173,.,.,.,0.173,0.005,.,.,.,0.005,1,.,.,.,1,0.169,.,.,.,0.169,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.003,0.000,0.000,0.028,4,1,0,0,5,0.342,0.000,0.000,0.000,0.342
2015,1,KS,10000,Kansas City Power & Light Co,Final,0.187,0.272,0.000,0.000,0.459,39,12,0,0,51,6.312,5.496,0.000,0.000,11.808,0.016,0.022,0.000,0.000,0.038,6,3,0,0,9,0.090,0.243,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.203,0.294,0.000,0.000,0.497,45,15,0,0,60,6.402,5.739,0.000,0.000,12.141
2015,1,KS,10005,Kansas Gas & Electric Co,Final,0.242,0.110,.,.,0.352,54,10,.,.,64,.,.,.,.,0.000,0.019,0.257,.,.,0.276,9,4,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.261,0.367,0.000,0.000,0.628,63,14,0,0,77,0.000,0.000,0.000,0.000,0.000
2015,1,KS,22500,Westar Energy Inc,Final,0.755,0.865,.,.,1.620,136,38,.,.,174,.,.,.,.,0.000,0.105,0.465,.,.,0.570,27,15,.,.,42,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.860,1.330,0.000,0.000,2.190,163,53,0,0,216,0.000,0.000,0.000,0.000,0.000
2015,1,KS,99999,State Adjustment,Final,0.239,0.032,.,.,0.271,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.239,0.032,.,.,0.271,.,.,.,.,.,.,.,.,.,.
2015,1,KY,9964,Kenergy Corp,Final,0.026,.,.,.,0.026,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.026,0.000,0.000,0.000,0.026,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000
2015,1,KY,10171,Kentucky Utilities Co,Final,0.312,0.120,0.000,0.000,0.432,62,14,0,0,76,0.504,0.673,0.000,0.000,1.177,0.007,0.002,0.000,0.000,0.009,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.050,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.319,0.172,0.000,0.000,0.491,65,16,0,0,81,0.504,0.673,0.000,0.000,1.177
2015,1,KY,11249,Louisville Gas & Electric Co,Final,0.517,0.257,0.000,0.000,0.774,147,21,0,0,168,0.033,0.282,0.000,0.000,0.315,0.003,0.007,0.000,0.000,0.010,1,2,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.520,0.264,0.000,0.000,0.784,148,23,0,0,171,0.033,0.282,0.000,0.000,0.315
2015,1,KY,17564,South Kentucky Rural E C C,Final,0.043,.,.,.,0.043,7,.,.,.,7,1.397,.,.,.,1.397,0.001,.,.,.,0.001,1,.,.,.,1,0.090,.,.,.,0.090,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0.044,0.000,0.000,0.000,0.044,8,0,0,0,8,1.487,0.000,0.000,0.000,1.487
2015,1,KY,19446,Duke Energy Kentucky,Final,0.092,0.483,.,.,0.575,22,10,.,.,32,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.092,0.483,0.000,0.000,0.575,22,10,0,0,32,0.000,0.000,0.000,0.000,0.000
2015,1,KY,22053,Kentucky Power Co,Final,0.045,0.054,.,.,0.099,4,4,.,.,8,1.274,0.000,.,.,1.274,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.045,0.054,0.000,0.000,0.099,4,4,0,0,8,1.274,0.000,0.000,0.000,1.274
2015,1,KY,49998,City of Berea Municipal Utility,Final,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11,0.353,3.306,0.000,0.000,3.659,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11,0.353,3.306,0.000,0.000,3.659
2015,1,KY,99999,State Adjustment,Final,0.428,0.184,.,.,0.612,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.428,0.184,.,.,0.612,.,.,.,.,.,.,.,.,.,.
2015,1,LA,3265,Cleco Power LLC,Final,11.315,0.481,.,.,11.796,"1,849",92,.,.,"1,941",.,.,.,.,0.000,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,11.325,0.481,0.000,0.000,11.806,"1,852",92,0,0,"1,944",0.000,0.000,0.000,0.000,0.000
2015,1,LA,11241,Entergy Louisiana LLC,Final,28.344,0.551,.,.,28.895,"5,010",168,.,.,"5,178",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,1,.,.,1,.,.,.,.,0.000,28.344,0.576,0.000,0.000,28.920,"5,010",169,0,0,"5,179",0.000,0.000,0.000,0.000,0.000
2015,1,LA,13478,Entergy New Orleans Inc,Final,26.075,0.797,.,.,26.872,"5,172",30,.,.,"5,202",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,26.075,0.797,0.000,0.000,26.872,"5,172",30,0,0,"5,202",0.000,0.000,0.000,0.000,0.000
2015,1,LA,17698,Southwestern Electric Power Co,Final,5.654,0.315,0.000,0.000,5.969,976,117,0,0,"1,093",149.234,6.769,0.000,0.000,156.003,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,5.657,0.315,0.000,0.000,5.972,977,117,0,0,"1,094",149.234,6.769,0.000,0.000,156.003
2015,1,LA,55936,Entergy Gulf States - LA LLC,Final,6.282,0.558,.,.,6.840,"1,053",298,.,.,"1,351",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.282,0.558,0.000,0.000,6.840,"1,053",298,0,0,"1,351",0.000,0.000,0.000,0.000,0.000
2015,1,LA,99999,State Adjustment,Final,8.284,0.391,.,.,8.675,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.284,0.391,.,.,8.675,.,.,.,.,.,.,.,.,.,.
2015,1,MA,6374,Fitchburg Gas & Elec Light Co,Final,2.193,4.934,0.602,.,7.729,361,17,3,.,381,0.981,293.365,.,.,294.346,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,2.195,4.934,0.602,0.000,7.731,363,17,3,0,383,0.981,293.365,0.000,0.000,294.346
2015,1,MA,8774,City of Holyoke - (MA),Final,0.016,0.004,.,.,0.020,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.004,0.000,0.000,0.020,2,3,0,0,5,0.000,0.000,0.000,0.000,0.000
2015,1,MA,11804,Massachusetts Electric Co,Final,54.358,255.959,.,.,310.317,"9,524","1,230",.,.,"10,754",.,.,.,.,0.000,0.201,18.510,.,.,18.711,26,24,.,.,50,.,.,.,.,0.000,0.393,0.991,.,.,1.384,63,11,.,.,74,.,.,.,.,0.000,54.952,275.460,0.000,0.000,330.412,"9,613","1,265",0,0,"10,878",0.000,0.000,0.000,0.000,0.000
2015,1,MA,13206,Nantucket Electric Co,Final,0.060,0.010,.,.,0.070,13,1,.,.,14,.,.,.,.,0.000,0.001,0.350,.,.,0.351,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.061,0.360,0.000,0.000,0.421,14,3,0,0,17,0.000,0.000,0.000,0.000,0.000
2015,1,MA,15748,Town of Reading - (MA),Final,0.170,.,0.915,.,1.085,27,.,6,.,33,2.300,.,0.900,.,3.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.170,0.000,0.915,0.000,1.085,27,0,6,0,33,2.300,0.000,0.900,0.000,3.200
2015,1,MA,20455,Western Massachusetts Electric Company,Final,9.432,25.129,0.742,.,35.303,"1,563",156,5,.,"1,724",.,.,.,.,0.000,0.009,0.013,0.600,.,0.622,3,2,1,.,6,.,.,.,.,0.000,0.002,0.372,.,.,0.374,1,3,.,.,4,.,.,.,.,0.000,9.443,25.514,1.342,0.000,36.299,"1,567",161,6,0,"1,734",0.000,0.000,0.000,0.000,0.000
2015,1,MA,54913,NSTAR Electric Company,Final,53.033,148.499,21.568,.,223.100,"7,766",844,145,.,"8,755",39.641,"3,459.431",7.200,.,"3,506.272",0.206,22.416,0.661,.,23.283,30,32,2,.,64,0.553,"3,001.943",0.000,.,"3,002.496",0.316,3.544,4.639,.,8.499,96,18,19,.,133,0.900,496.334,0.000,.,497.234,53.555,174.459,26.868,0.000,254.882,"7,892",894,166,0,"8,952",41.094,"6,957.708",7.200,0.000,"7,006.002"
2015,1,MA,99999,State Adjustment,Final,3.711,2.927,0.288,.,6.926,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.711,2.927,0.288,.,6.926,.,.,.,.,.,.,.,.,.,.
2015,1,MD,1167,Baltimore Gas & Electric Co,Final,33.180,29.960,.,.,63.140,"5,860",303,.,.,"6,163",.,.,.,.,0.000,0.054,0.010,.,.,0.064,18,3,.,.,21,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,33.234,29.970,0.000,0.000,63.204,"5,878",306,0,0,"6,184",0.000,0.000,0.000,0.000,0.000
2015,1,MD,5027,Delmarva Power,Final,5.285,16.222,1.017,.,22.524,611,79,2,.,692,.,.,.,.,0.000,0.058,0.074,.,.,0.132,15,5,.,.,20,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.343,16.296,1.017,0.000,22.656,626,84,2,0,712,0.000,0.000,0.000,0.000,0.000
2015,1,MD,15263,The Potomac Edison Company,Final,8.555,7.196,0.880,.,16.631,"1,115",68,1,.,"1,184",0.000,0.000,0.000,.,0.000,0.095,0.023,.,.,0.118,28,6,.,.,34,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.650,7.219,0.880,0.000,16.749,"1,143",74,1,0,"1,218",0.000,0.000,0.000,0.000,0.000
2015,1,MD,15270,Potomac Electric Power Co,Final,15.895,16.942,.,.,32.837,"2,594",89,.,.,"2,683",.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,15.895,16.944,0.000,0.000,32.839,"2,594",90,0,0,"2,684",0.000,0.000,0.000,0.000,0.000
2015,1,MD,99999,State Adjustment,Final,8.557,7.916,2.700,.,19.173,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.557,7.916,2.700,.,19.173,.,.,.,.,.,.,.,.,.,.
2015,1,ME,1179,Emera Maine,Final,1.215,0.612,0.026,.,1.853,262,38,1,.,301,.,.,.,.,0.000,0.352,0.164,0.600,.,1.116,95,16,1,.,112,.,.,.,.,0.000,.,0.205,.,.,0.205,.,3,.,.,3,.,.,.,.,0.000,1.567,0.981,0.626,0.000,3.174,357,57,2,0,416,0.000,0.000,0.000,0.000,0.000
2015,1,ME,3266,Central Maine Power Co,Final,6.210,2.701,.,.,8.911,"1,222",141,.,.,"1,363",131.822,32.167,.,.,163.989,0.516,0.218,.,.,0.734,182,32,.,.,214,2.215,1.249,.,.,3.464,0.159,0.816,.,.,0.975,5,8,.,.,13,.,69.000,.,.,69.000,6.885,3.735,0.000,0.000,10.620,"1,409",181,0,0,"1,590",134.037,102.416,0.000,0.000,236.453
2015,1,ME,99999,State Adjustment,Final,0.151,0.004,.,.,0.155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.151,0.004,.,.,0.155,.,.,.,.,.,.,.,.,.,.
2015,1,MI,392,Alpena Power Co,Final,.,0.010,.,.,0.010,.,1,.,.,1,.,.,.,.,0.000,0.003,.,.,.,0.003,17,.,.,.,17,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.003,0.010,0.000,0.000,0.013,17,1,0,0,18,0.000,0.000,0.000,0.000,0.000
2015,1,MI,3828,Cloverland Electric Co-op,Final,0.015,0.012,.,.,0.027,5,2,.,.,7,.,.,.,.,0.000,0.050,0.013,.,.,0.063,15,5,.,.,20,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.065,0.025,0.000,0.000,0.090,20,7,0,0,27,0.000,0.000,0.000,0.000,0.000
2015,1,MI,4254,Consumers Energy Co,Final,1.067,1.439,0.000,0.000,2.506,199,54,0,0,253,.,.,.,.,0.000,0.384,0.288,0.000,0.000,0.672,82,17,0,0,99,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.451,1.727,0.000,0.000,3.178,281,71,0,0,352,0.000,0.000,0.000,0.000,0.000
2015,1,MI,5109,DTE Electric Company,Final,5.889,3.744,0.240,0.000,9.873,904,200,10,0,"1,114",.,.,.,.,0.000,0.162,0.416,0.007,0.000,0.585,33,30,1,.,64,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.051,4.160,0.247,0.000,10.458,937,230,11,0,"1,178",0.000,0.000,0.000,0.000,0.000
2015,1,MI,9324,Indiana Michigan Power Co,Final,0.080,0.071,.,.,0.151,15,4,.,.,19,1.034,0.189,.,.,1.223,0.029,0.007,0.006,.,0.042,8,2,1,.,11,0.242,0.006,0.000,.,0.248,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.109,0.078,0.006,0.000,0.193,23,6,1,0,30,1.276,0.195,0.000,0.000,1.471
2015,1,MI,10704,City of Lansing - (MI),Final,0.006,0.008,.,.,0.014,3,2,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.008,0.000,0.000,0.014,3,2,0,0,5,0.000,0.000,0.000,0.000,0.000
2015,1,MI,19578,Upper Peninsula Power Company,Final,0.199,0.001,.,.,0.200,45,2,.,.,47,.,.,.,.,0.000,0.064,0.002,.,.,0.066,22,1,.,.,23,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.263,0.003,0.000,0.000,0.266,67,3,0,0,70,0.000,0.000,0.000,0.000,0.000
