Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2017,1,CT,19497,United Illuminating Co,Final,,28.186,20.697,1.695,.,50.578,"4,516",165,15,.,"4,696",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,567.407,546.865,15.640,.,"1,129.912",.,.,0.100,.,0.100,.,.,1,.,1,.,.,4.320,.,4.320,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,28.186,20.697,1.795,0.000,50.678,"4,516",165,16,0,"4,697",567.407,546.865,19.960,0.000,"1,134.232"
2017,1,CT,20038,Town of Wallingford - (CT),Final,,0.010,0.363,0.000,0.000,0.373,3,3,0,0,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.357,7.736,0.000,0.000,8.093,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.010,0.363,NM,0.000,0.373,3,3,0,0,6,0.357,7.736,0.000,0.000,8.093
2017,1,CT,99999,State Adjustment,Final,AC,0.066,0.154,.,.,0.220,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.066,0.154,.,.,0.220,.,.,.,.,.,.,.,.,.,.
2017,1,DC,15270,Potomac Electric Power Co,Final,,12.995,15.707,.,.,28.702,"2,775",260,.,.,"3,035",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.995,15.707,NM,0.000,28.702,"2,775",260,0,0,"3,035",0.000,0.000,0.000,0.000,0.000
2017,1,DC,99999,State Adjustment,Final,AC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,DE,5027,Delmarva Power,Final,,26.554,14.583,2.149,0.000,43.286,"3,683",250,9,0,"3,942",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.024,0.007,0.000,0.000,0.031,5,3,0,0,8,.,.,.,0.000,0.000,0.000,0.500,0.000,0.000,0.500,0,1,0,0,1,.,.,.,0.000,0.000,26.578,15.090,2.149,0.000,43.817,"3,688",254,9,0,"3,951",0.000,0.000,0.000,0.000,0.000
2017,1,DE,5070,Delaware Electric Cooperative,Final,,7.801,2.363,.,.,10.164,"1,029",48,.,.,"1,077",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.021,0.050,.,.,0.071,8,1,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.822,2.413,NM,0.000,10.235,"1,037",49,0,0,"1,086",0.000,0.000,0.000,0.000,0.000
2017,1,DE,5335,City of Dover - (DE),Final,,0.992,1.229,0.000,0.000,2.221,124,26,0,0,150,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.992,1.229,NM,0.000,2.221,124,26,0,0,150,0.000,0.000,0.000,0.000,0.000
2017,1,DE,13519,City of Newark - (DE),Final,,0.230,0.000,0.073,.,0.303,73,0,6,.,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.230,NM,0.073,0.000,0.303,73,0,6,0,79,0.000,0.000,0.000,0.000,0.000
2017,1,DE,99999,State Adjustment,Final,AC,1.585,0.471,0.862,.,2.918,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.585,0.471,0.862,.,2.918,.,.,.,.,.,.,.,.,.,.
2017,1,FL,6452,Florida Power & Light Co,Final,,28.165,23.020,.,.,51.185,"4,766",806,.,.,"5,572",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,352.445",445.028,.,.,"1,797.473",0.007,0.050,.,.,0.057,3,7,.,.,10,0.188,0.056,.,.,0.244,0.000,5.949,.,.,5.949,0,4,.,.,4,0.000,234.400,.,.,234.400,28.172,29.019,NM,0.000,57.191,"4,769",817,0,0,"5,586","1,352.633",679.484,0.000,0.000,"2,032.117"
2017,1,FL,6455,"Duke Energy Florida, LLC",Final,,23.503,11.814,3.836,0.000,39.153,"4,341",358,11,0,"4,710",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,232.141",328.409,120.019,0.000,"1,680.569",0.002,0.001,0.000,0.000,0.003,2,1,0,0,3,0.127,0.000,0.000,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,23.505,11.815,3.836,0.000,39.156,"4,343",359,11,0,"4,713","1,232.268",328.409,120.019,0.000,"1,680.696"
2017,1,FL,6457,Florida Public Utilities Co,Final,,0.527,0.000,0.000,0.000,0.527,91,0,0,0,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.527,NM,NM,0.000,0.527,91,0,0,0,91,0.000,0.000,0.000,0.000,0.000
2017,1,FL,7801,Gulf Power Co,Final,,2.223,0.450,.,.,2.673,401,110,.,.,511,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.055,0.000,.,.,0.055,0.002,0.012,.,.,0.014,1,5,.,.,6,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.225,0.462,NM,0.000,2.687,402,115,0,0,517,0.055,0.000,0.000,0.000,0.055
2017,1,FL,9617,JEA,Final,,6.289,0.717,.,.,7.006,854,63,.,.,917,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,304.570,9.436,.,.,314.006,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.289,0.717,NM,0.000,7.006,854,63,0,0,917,304.570,9.436,0.000,0.000,314.006
2017,1,FL,18454,Tampa Electric Co,Final,,7.253,5.122,.,.,12.375,"1,025",110,.,.,"1,135",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,290.323,167.016,.,.,457.339,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.050,.,.,0.050,.,1,.,.,1,.,0.000,.,.,0.000,7.253,5.172,NM,0.000,12.425,"1,025",111,0,0,"1,136",290.323,167.016,0.000,0.000,457.339
2017,1,FL,99999,State Adjustment,Final,AC,18.169,10.662,0.148,.,28.979,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18.169,10.662,0.148,.,28.979,.,.,.,.,.,.,.,.,.,.
2017,1,GA,3916,Cobb Electric Membership Corp,Final,,0.764,0.199,.,.,0.963,196,9,.,.,205,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56.838,1.288,.,.,58.126,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.764,0.199,NM,0.000,0.963,196,9,0,0,205,56.838,1.288,0.000,0.000,58.126
2017,1,GA,9601,Jackson Electric Member Corp - (GA),Final,,0.123,0.157,.,.,0.280,23,2,.,.,25,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,4.276,1.200,.,.,5.476,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.123,0.157,NM,0.000,0.280,23,2,0,0,25,4.276,1.200,0.000,0.000,5.476
2017,1,GA,99999,State Adjustment,Final,AC,2.908,1.733,NM,.,5.364,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.908,1.733,NM,.,5.364,.,.,.,.,.,.,.,.,.,.
2017,1,HI,8287,Hawaii Electric Light Co Inc,Final,,55.137,15.634,1.466,.,72.237,"10,654",577,32,.,"11,263",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.057,0.016,0.167,.,0.240,17,2,3,.,22,.,.,.,.,0.000,.,.,0.049,.,0.049,.,.,1,.,1,.,.,.,.,0.000,55.194,15.650,1.682,0.000,72.526,"10,671",579,36,0,"11,286",0.000,0.000,0.000,0.000,0.000
2017,1,HI,10071,Kauai Island Utility Cooperative,Final,,13.457,8.068,0.000,0.000,21.525,"3,297",300,0,0,"3,597",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,097.124",445.755,0.000,0.000,"1,542.879",0.008,0.001,0.000,0.000,0.009,5,1,0,0,6,0.365,0.000,0.000,0.000,0.365,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.465,8.069,NM,0.000,21.534,"3,302",301,0,0,"3,603","1,097.489",445.755,0.000,0.000,"1,543.244"
2017,1,HI,11843,Maui Electric Co Ltd,Final,,57.500,29.750,.,.,87.250,"10,317",757,.,.,"11,074",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.020,0.060,.,.,0.080,9,2,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,57.520,29.810,NM,0.000,87.330,"10,326",759,0,0,"11,085",0.000,0.000,0.000,0.000,0.000
2017,1,HI,19547,Hawaiian Electric Co Inc,Final,,215.033,46.465,.,.,261.498,"44,992","1,279",.,.,"46,271",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,215.034,46.489,NM,0.000,261.523,"44,994","1,282",0,0,"46,276",0.000,0.000,0.000,0.000,0.000
2017,1,HI,99999,State Adjustment,Final,AC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,1,IA,9417,Interstate Power and Light Co,Final,,8.427,20.633,0.300,0.000,29.360,955,837,9,0,"1,801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.323,2.720,0.160,0.000,3.203,39,81,2,0,122,0.000,44.169,0.000,0.000,44.169,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,8.750,23.353,0.460,0.000,32.563,994,918,11,0,"1,923",0.000,44.169,0.000,0.000,44.169
2017,1,IA,12341,MidAmerican Energy Co,Final,,1.489,2.429,0.098,.,4.016,218,98,2,.,318,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.091,0.297,.,.,0.388,0.455,1.102,0.006,.,1.563,50,26,1,.,77,2.786,28.949,.,.,31.735,.,.,2.290,.,2.290,.,.,2,.,2,.,.,.,.,0.000,1.944,3.531,2.394,0.000,7.869,268,124,5,0,397,2.877,29.246,0.000,0.000,32.123
2017,1,IA,99999,State Adjustment,Final,AC,5.214,3.295,0.606,.,9.115,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.214,3.295,0.606,.,9.115,.,.,.,.,.,.,.,.,.,.
2017,1,ID,9187,City of Idaho Falls - (ID),Final,,0.030,0.089,0.000,0.000,0.119,7,6,0,0,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.030,0.089,NM,0.000,0.119,7,6,0,0,13,0.000,0.000,0.000,0.000,0.000
2017,1,ID,9191,Idaho Power Co,Final,,5.040,1.810,0.141,.,6.991,871,111,5,.,987,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.291,0.045,0.040,.,0.376,54,6,1,.,61,.,.,.,.,0.000,0.062,0.085,.,.,0.147,6,4,.,.,10,.,.,.,.,0.000,5.393,1.940,0.181,0.000,7.514,931,121,6,0,"1,058",0.000,0.000,0.000,0.000,0.000
2017,1,ID,10454,Kootenai Electric Cooperative,Final,,0.098,.,.,.,0.098,18,.,.,.,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.018,.,.,.,0.018,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.116,NM,NM,0.000,0.116,23,0,0,0,23,0.000,0.000,0.000,0.000,0.000
2017,1,ID,11273,Lower Valley Energy Inc,Final,,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,NM,NM,0.000,0.024,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2017,1,ID,14354,PacifiCorp,Final,,0.893,0.337,0.000,0.000,1.230,139,18,0,0,157,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.213,0.057,0.000,0.000,0.270,61,8,0,0,69,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,1.114,0.394,NM,0.000,1.508,202,26,0,0,228,0.000,0.000,0.000,0.000,0.000
2017,1,ID,20169,Avista Corp,Final,,0.173,0.252,0.000,0.000,0.425,36,14,0,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.013,0.002,0.000,0.000,0.015,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.009,0.065,0.000,0.000,0.074,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.195,0.319,NM,0.000,0.514,42,16,0,0,58,0.000,0.000,0.000,0.000,0.000
2017,1,ID,99999,State Adjustment,Final,AC,0.096,NM,.,.,0.116,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.096,NM,.,.,0.116,.,.,.,.,.,.,.,.,.,.
2017,1,IL,4110,Commonwealth Edison Co,Final,,4.320,5.860,.,.,10.180,734,121,.,.,855,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.320,2.550,.,.,2.870,44,12,.,.,56,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.640,8.410,NM,0.000,13.050,778,133,0,0,911,0.000,0.000,0.000,0.000,0.000
2017,1,IL,12341,MidAmerican Energy Co,Final,,0.046,0.584,.,.,0.630,11,5,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,0.620,.,.,0.622,1,2,.,.,3,.,.,.,.,0.000,.,1.200,.,.,1.200,.,1,.,.,1,.,.,.,.,0.000,0.048,2.404,NM,0.000,2.452,12,8,0,0,20,0.000,0.000,0.000,0.000,0.000
2017,1,IL,13032,Mt Carmel Public Utility Co,Final,,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.183,0.040,0.000,0.000,0.223,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,NM,0.000,0.025,3,1,0,0,4,0.183,0.040,0.000,0.000,0.223
2017,1,IL,56697,Ameren Illinois Company,Final,AC,3.804,1.604,.,.,5.408,525,122,.,.,647,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.363,0.123,.,.,0.486,73,21,.,.,94,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.167,1.727,NM,0.000,5.894,598,143,0,0,741,0.000,0.000,0.000,0.000,0.000
2017,1,IL,99999,State Adjustment,Final,AC,2.418,1.549,NM,.,3.967,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.418,1.549,NM,.,3.967,.,.,.,.,.,.,.,.,.,.
2017,1,IN,9273,Indianapolis Power & Light Co,Final,,0.484,1.102,.,.,1.586,88,13,.,.,101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.275,0.600,.,.,8.875,.,0.050,.,.,0.050,.,1,.,.,1,.,0.240,.,.,0.240,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.484,1.152,NM,0.000,1.636,88,14,0,0,102,8.275,0.840,0.000,0.000,9.115
2017,1,IN,9324,Indiana Michigan Power Co,Final,,0.555,1.004,0.015,.,1.574,82,45,1,.,128,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.431,14.237,0.000,.,23.668,0.127,0.125,.,.,0.252,33,7,.,.,40,3.365,0.375,.,.,3.740,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.682,1.129,0.015,0.000,1.826,115,52,1,0,168,12.796,14.612,0.000,0.000,27.408
2017,1,IN,13756,Northern Indiana Pub Serv Co,Final,,0.521,1.950,.,.,2.471,66,25,.,.,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.924,70.779,.,.,80.703,0.103,1.844,.,.,1.947,26,6,.,.,32,0.734,188.120,.,.,188.854,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.624,3.794,NM,0.000,4.418,92,31,0,0,123,10.658,258.899,0.000,0.000,269.557
2017,1,IN,15470,"Duke Energy Indiana, LLC",Final,,2.464,2.023,.,.,4.487,403,79,.,.,482,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.057,2.130,.,.,2.187,19,10,.,.,29,.,.,.,.,0.000,.,0.861,.,.,0.861,.,1,.,.,1,.,.,.,.,0.000,2.521,5.014,NM,0.000,7.535,422,90,0,0,512,0.000,0.000,0.000,0.000,0.000
2017,1,IN,17633,Southern Indiana Gas & Elec Co,Final,,1.567,0.571,0.000,0.000,2.138,177,20,0,0,197,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.014,0.002,0.000,0.000,0.016,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.581,0.573,NM,0.000,2.154,179,21,0,0,200,0.000,0.000,0.000,0.000,0.000
2017,1,IN,99999,State Adjustment,Final,AC,2.768,0.292,.,.,3.060,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.768,0.292,.,.,3.060,.,.,.,.,.,.,.,.,.,.
2017,1,KS,5860,Empire District Electric Co,Final,,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,NM,NM,0.000,0.006,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2017,1,KS,9996,City of Kansas City - (KS),Final,,0.096,0.018,.,.,0.114,17,2,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.104,0.266,.,.,2.370,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.096,0.018,NM,0.000,0.114,17,2,0,0,19,2.104,0.266,0.000,0.000,2.370
2017,1,KS,10000,Kansas City Power & Light Co,Final,,0.828,0.405,.,.,1.233,115,15,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22.515,3.391,.,.,25.906,0.016,0.022,.,.,0.038,6,3,.,.,9,0.358,0.228,.,.,0.586,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.844,0.427,NM,0.000,1.271,121,18,0,0,139,22.873,3.619,0.000,0.000,26.492
2017,1,KS,10005,Kansas Gas & Electric Co,Final,,0.640,0.340,.,.,0.980,104,22,.,.,126,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.014,0.257,.,.,0.271,7,4,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.654,0.597,NM,0.000,1.251,111,26,0,0,137,0.000,0.000,0.000,0.000,0.000
2017,1,KS,22500,Westar Energy Inc,Final,,1.993,1.225,.,.,3.218,317,55,.,.,372,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.115,0.460,.,.,0.575,28,12,.,.,40,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.108,1.685,NM,0.000,3.793,345,67,0,0,412,0.000,0.000,0.000,0.000,0.000
2017,1,KS,99999,State Adjustment,Final,AC,1.755,0.368,.,.,2.123,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.755,0.368,.,.,2.123,.,.,.,.,.,.,.,.,.,.
2017,1,KY,9964,Kenergy Corp,Final,,0.251,.,.,.,0.251,20,.,.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.251,NM,NM,0.000,0.251,20,0,0,0,20,0.000,0.000,0.000,0.000,0.000
2017,1,KY,10171,Kentucky Utilities Co,Final,,0.808,0.221,0.009,0.000,1.038,115,25,1,0,141,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.249,0.153,0.000,0.000,0.402,0.007,0.002,0.000,0.000,0.009,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.050,0,0,1,0,1,0.000,0.000,0.000,0.000,0.000,0.815,0.223,0.059,0.000,1.097,118,26,2,0,146,0.249,0.153,0.000,0.000,0.402
2017,1,KY,11249,Louisville Gas & Electric Co,Final,,1.061,0.355,0.000,0.000,1.416,230,31,0,0,261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.140,0.024,0.000,0.000,0.164,0.004,0.006,0.000,0.000,0.010,2,2,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.065,0.361,NM,0.000,1.426,232,33,0,0,265,0.140,0.024,0.000,0.000,0.164
2017,1,KY,17564,South Kentucky Rural E C C,Final,,0.082,0.060,0.000,0.000,0.142,15,2,0,0,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.598,1.889,0.000,0.000,4.487,0.001,0.000,0.000,0.000,0.001,1,0,0,0,1,0.030,0.000,0.000,0.000,0.030,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.083,0.060,NM,0.000,0.143,16,2,0,0,18,2.628,1.889,0.000,0.000,4.517
2017,1,KY,19446,Duke Energy Kentucky,Final,,0.240,0.666,.,.,0.906,43,10,.,.,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.240,0.666,NM,0.000,0.906,43,10,0,0,53,0.000,0.000,0.000,0.000,0.000
2017,1,KY,22053,Kentucky Power Co,Final,,0.055,0.094,.,.,0.149,7,6,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.080,0.079,.,.,0.159,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.055,0.094,NM,0.000,0.149,7,6,0,0,13,0.080,0.079,0.000,0.000,0.159
